kind,record_id,repo_id,status,usable,labeled_focal_method,labeled_focal_signature,top1_pred_name,top1_pred_signature,top1_score,top1_identifier_correct,top3_identifier_correct,top1_signature_correct,top3_signature_correct,top1_primary_correct,top3_primary_correct,ground_truth_rank_identifier,failure_mode,mapping_output_path,n_records,n_signature_records,top1_identifier_accuracy,top3_identifier_accuracy,top1_signature_accuracy,top3_signature_accuracy,top1_primary_accuracy,top3_primary_accuracy
record,c2t_d9fa733709f78d1a6497,42949039,ok,True,getBusinessObjectDataUploadCredential,"public BusinessObjectDataUploadCredential getBusinessObjectDataUploadCredential(DataBridgeBaseManifestDto manifest, String storageName,
        Integer businessObjectDataVersion, Boolean createNewVersion)",getBusinessObjectDataUploadCredential,"public StorageUnitUploadCredential getBusinessObjectDataUploadCredential(DataBridgeBaseManifestDto manifest, String storageName, Integer businessObjectDataVersion) throws ApiException, URISyntaxException, NoSuchAlgorithmException, KeyStoreException, KeyManagementException",8.723333,True,True,False,False,False,False,1,overloads,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_d9fa733709f78d1a6497.json,,,,,,,,
record,c2t_da4835f536197647b897,4159017,ok,True,integerRangeValidator,"public static ValidationCallback integerRangeValidator(int lowerBound, int upperBound)",integerRangeValidator,"public static ValidationCallback integerRangeValidator(int lowerBound, int upperBound)",10.977273,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_da4835f536197647b897.json,,,,,,,,
record,c2t_da501e19b3a9c374c6af,42949039,ok,True,validateBusinessObjectDataSearchKey, void validateBusinessObjectDataSearchKey(BusinessObjectDataSearchKey businessObjectDataSearchKey),validateBusinessObjectDataSearchKey,void validateBusinessObjectDataSearchKey(BusinessObjectDataSearchKey businessObjectDataSearchKey),8.488938,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_da501e19b3a9c374c6af.json,,,,,,,,
record,c2t_db108b88a66b3358e302,4159017,ok,True,initConfigurationTab, void initConfigurationTab(),initConfigurationTab,void initConfigurationTab(),10.535714,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_db108b88a66b3358e302.json,,,,,,,,
record,c2t_db3019b30f805cdd46e4,42949039,ok,True,createJob,"@RequestMapping(value = ""/jobs"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_JOBS_POST) public Job createJob(@RequestBody JobCreateRequest request)",createJob,"@RequestMapping(value = ""/jobs"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_JOBS_POST) public Job createJob(@RequestBody JobCreateRequest request) throws Exception",8.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_db3019b30f805cdd46e4.json,,,,,,,,
record,c2t_db44329ac2e4f837b1bb,42949039,ok,True,maskPassword,public void maskPassword(Parameter parameter),maskPassword,public void maskPassword(Parameter parameter),9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_db44329ac2e4f837b1bb.json,,,,,,,,
record,c2t_db58d00e933434a31d78,4159017,ok,True,execute,@Override public void execute(Machine machine),execute,@Override public void execute(Machine machine),6.847826,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_db58d00e933434a31d78.json,,,,,,,,
record,c2t_db9475368ede654bc112,42949039,ok,True,validateAttributeValueListCreateRequest,public void validateAttributeValueListCreateRequest(AttributeValueListCreateRequest attributeValueListCreateRequest),validateAttributeValueListCreateRequest,public void validateAttributeValueListCreateRequest(AttributeValueListCreateRequest attributeValueListCreateRequest),8.681193,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_db9475368ede654bc112.json,,,,,,,,
record,c2t_dbb03d1ea0a342f12fbe,42949039,ok,True,retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey,
        BusinessObjectDataRetryStoragePolicyTransitionRequest request)",retryStoragePolicyTransition,"public BusinessObjectData retryStoragePolicyTransition(BusinessObjectDataKey businessObjectDataKey, BusinessObjectDataRetryStoragePolicyTransitionRequest request)",7.91,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dbb03d1ea0a342f12fbe.json,,,,,,,,
record,c2t_dbd4e37f8e3022245ef5,4398263,ok,True,getBvUserProvidedData, BVUserProvidedData getBvUserProvidedData(),getBvUserProvidedData,BVUserProvidedData getBvUserProvidedData(),9.977273,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dbd4e37f8e3022245ef5.json,,,,,,,,
record,c2t_dbe6590baec796dd8c1b,4159017,ok,True,run,public void run(String title),run,public void run(String title),7.295455,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dbe6590baec796dd8c1b.json,,,,,,,,
record,c2t_dbec4072bdc259a3c294,42949039,ok,True,validateRegistrationDateRangeFilter,public void validateRegistrationDateRangeFilter(RegistrationDateRangeFilter registrationDateRangeFilter),validateRegistrationDateRangeFilter,void validateRegistrationDateRangeFilter(RegistrationDateRangeFilter registrationDateRangeFilter),9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dbec4072bdc259a3c294.json,,,,,,,,
record,c2t_dc5181aae97be830a1ca,4159017,ok,True,getParser,@Override public Parser getParser(),getParser,@Override public Parser getParser(),8.068182,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dc5181aae97be830a1ca.json,,,,,,,,
record,c2t_dc6d31e5611d9aabaf33,42949039,ok,True,validateAndTrimSecurityRoleFunctionKey,public void validateAndTrimSecurityRoleFunctionKey(SecurityRoleFunctionKey securityRoleFunctionKey),validateAndTrimSecurityRoleFunctionKey,public void validateAndTrimSecurityRoleFunctionKey(SecurityRoleFunctionKey securityRoleFunctionKey),8.5,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dc6d31e5611d9aabaf33.json,,,,,,,,
record,c2t_dc6f7f336b067bdd8726,42949039,ok,True,getStorageAttributeValueByName,"public String getStorageAttributeValueByName(String attributeName, Storage storage, Boolean required)",getStorageAttributeValueByName,"public String getStorageAttributeValueByName(String attributeName, Storage storage, Boolean required)",8.940141,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dc6f7f336b067bdd8726.json,,,,,,,,
record,c2t_dd10bb058edd9a46ab5f,42949039,ok,True,handleAccessDeniedException,@ExceptionHandler(value = AccessDeniedException.class) @ResponseStatus(HttpStatus.FORBIDDEN) @ResponseBody public ErrorInformation handleAccessDeniedException(Exception exception),handleAccessDeniedException,@ExceptionHandler(value = AccessDeniedException.class) @ResponseStatus(HttpStatus.FORBIDDEN) @ResponseBody public ErrorInformation handleAccessDeniedException(Exception exception),9.0,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dd10bb058edd9a46ab5f.json,,,,,,,,
record,c2t_dd37d8f21706fde69002,4159017,ok,True,booleanValidator,public static ValidationCallback booleanValidator(),booleanValidator,public static ValidationCallback booleanValidator(),10.641304,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dd37d8f21706fde69002.json,,,,,,,,
record,c2t_dd824d808ffa5246a72b,42949039,ok,True,validateAttributeValueListKey,public void validateAttributeValueListKey(AttributeValueListKey attributeValueListKey),validateAttributeValueListKey,public void validateAttributeValueListKey(AttributeValueListKey attributeValueListKey),8.553371,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dd824d808ffa5246a72b.json,,,,,,,,
record,c2t_ddab3da09807ebadd6ae,42949039,ok,True,controlStoragePolicyProcessorJmsMessageListener,@Scheduled(fixedDelay = 60000) public void controlStoragePolicyProcessorJmsMessageListener(),controlStoragePolicyProcessorJmsMessageListener,@Scheduled(fixedDelay = 60000) public void controlStoragePolicyProcessorJmsMessageListener(),7.789171,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_ddab3da09807ebadd6ae.json,,,,,,,,
record,c2t_dde8410571385ce97d54,4398263,ok,True,create,public Request create(RequestType request),create,public <RequestType extends ConversationsRequest> Request create(RequestType request),7.739796,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dde8410571385ce97d54.json,,,,,,,,
record,c2t_ddf0acffb8a2bdfe2a27,42949039,ok,True,getSecurityRoleEntity,public SecurityRoleEntity getSecurityRoleEntity(String securityRoleName),getSecurityRoleEntity,public SecurityRoleEntity getSecurityRoleEntity(String securityRoleName),8.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_ddf0acffb8a2bdfe2a27.json,,,,,,,,
record,c2t_de0bc8e07d2d9d7d7e5f,42949039,ok,True,handleAmazonException,"public void handleAmazonException(AmazonServiceException amazonServiceException, String message)",handleAmazonException,"public void handleAmazonException(AmazonServiceException amazonServiceException, String message) throws IllegalArgumentException, ObjectNotFoundException",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_de0bc8e07d2d9d7d7e5f.json,,,,,,,,
record,c2t_de0bdfcf9ec37211f58b,42949039,ok,True,getPrefixes,@Override public Iterator<?> getPrefixes(String namespaceURI),getPrefixes,@Override public Iterator<?> getPrefixes(String namespaceURI),8.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_de0bdfcf9ec37211f58b.json,,,,,,,,
record,c2t_de857e1fe50b715d7f8a,42949039,ok,True,checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",7.382353,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_de857e1fe50b715d7f8a.json,,,,,,,,
record,c2t_dec1101de8da2405f494,4398263,ok,True,track,public void track(@NonNull EventType event),track,public <EventType extends BVAnalyticsEvent> void track(@NonNull EventType event),9.431818,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dec1101de8da2405f494.json,,,,,,,,
record,c2t_df323a724fc2573b0b91,35515269,ok,True,authenticate,@Override public Authentication authenticate(Authentication authentication),authenticate,@Override public Authentication authenticate(Authentication authentication) throws AuthenticationException,9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_df323a724fc2573b0b91.json,,,,,,,,
record,c2t_df8e622ad183b65342b6,4159017,ok,True,getTriviaKind,public TriviaKind getTriviaKind(),getTriviaKind,public TriviaKind getTriviaKind(),9.364286,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_df8e622ad183b65342b6.json,,,,,,,,
record,c2t_dfaabee31a6525adcd74,42949039,ok,True,checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",7.152174,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dfaabee31a6525adcd74.json,,,,,,,,
record,c2t_dfe2a6658a5d36d649af,42949039,ok,True,getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus,"public List<BusinessObjectDefinitionDescriptionSuggestionEntity> getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus(
        final BusinessObjectDefinitionKey businessObjectDefinitionKey, final String status)",getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus,"public List<BusinessObjectDefinitionDescriptionSuggestionEntity> getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus( final BusinessObjectDefinitionKey businessObjectDefinitionKey, final String status)",9.086066,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_dfe2a6658a5d36d649af.json,,,,,,,,
record,c2t_e02982435d8b3398015e,40266095,ok,True,process,@Override public void process(JCas jcas),process,@Override public void process(JCas jcas) throws AnalysisEngineProcessException,7.166667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e02982435d8b3398015e.json,,,,,,,,
record,c2t_e02a86bf3baed2737f42,40266095,ok,True,process,@Override public void process(JCas jcas),process,@Override public void process(JCas jcas) throws AnalysisEngineProcessException,7.316667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e02a86bf3baed2737f42.json,,,,,,,,
record,c2t_e083a5e6af90eddd794d,40266095,ok,True,process,@Override public void process(JCas jcas),process,@Override public void process(JCas jcas) throws AnalysisEngineProcessException,6.905556,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e083a5e6af90eddd794d.json,,,,,,,,
record,c2t_e149a3725ac03689e9c9,42949039,ok,True,modifyTagsInSearchIndex,"public void modifyTagsInSearchIndex(List<TagEntity> tagEntityList, String modificationType)",modifyTagsInSearchIndex,"public void modifyTagsInSearchIndex(List<TagEntity> tagEntityList, String modificationType)",8.5,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e149a3725ac03689e9c9.json,,,,,,,,
record,c2t_e17c5351656987c07edf,42949039,ok,True,acceptBusinessObjectDefinitionDescriptionSuggestion,"@RequestMapping(value = BUSINESS_OBJECT_DEFINITION_DESCRIPTION_SUGGESTIONS_URI_PREFIX + ""/acceptance"", method = RequestMethod.POST, consumes = { ""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITION_DESCRIPTION_SUGGESTIONS_ACCEPTANCE_POST) public BusinessObjectDefinitionDescriptionSuggestion acceptBusinessObjectDefinitionDescriptionSuggestion(
        @RequestBody BusinessObjectDefinitionDescriptionSuggestionAcceptanceRequest request)",acceptBusinessObjectDefinitionDescriptionSuggestion,"@RequestMapping(value = BUSINESS_OBJECT_DEFINITION_DESCRIPTION_SUGGESTIONS_URI_PREFIX + ""/acceptance"", method = RequestMethod.POST, consumes = { ""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITION_DESCRIPTION_SUGGESTIONS_ACCEPTANCE_POST) public BusinessObjectDefinitionDescriptionSuggestion acceptBusinessObjectDefinitionDescriptionSuggestion( @RequestBody BusinessObjectDefinitionDescriptionSuggestionAcceptanceRequest request)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e17c5351656987c07edf.json,,,,,,,,
record,c2t_e1c5944c889d69f48057,4159017,ok,True,consume,"@Override public final boolean consume(CodeReader code, O output)",consume,"@Override public final boolean consume(CodeReader code, O output)",7.416667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e1c5944c889d69f48057.json,,,,,,,,
record,c2t_e1dc6f7a419aab279dae,4159017,ok,True,getTokenizers,@Override public List<Tokenizer> getTokenizers(),getTokenizers,@Override public List<Tokenizer> getTokenizers(),8.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e1dc6f7a419aab279dae.json,,,,,,,,
record,c2t_e1e7a480b96d574cbb68,42949039,ok,True,validateAndTrimBusinessObjectDataStorageFileKey,public void validateAndTrimBusinessObjectDataStorageFileKey(BusinessObjectDataStorageFileKey businessObjectDataStorageFileKey),validateAndTrimBusinessObjectDataStorageFileKey,public void validateAndTrimBusinessObjectDataStorageFileKey(BusinessObjectDataStorageFileKey businessObjectDataStorageFileKey),8.23254,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e1e7a480b96d574cbb68.json,,,,,,,,
record,c2t_e2296c319644e5fd9ca4,42949039,ok,True,isUserGeneratedByClass,"public boolean isUserGeneratedByClass(Authentication authentication, Class<?> generatedByClass)",isUserGeneratedByClass,"public boolean isUserGeneratedByClass(Authentication authentication, Class<?> generatedByClass)",8.735714,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e2296c319644e5fd9ca4.json,,,,,,,,
record,c2t_e26080aadf43c649069e,42949039,ok,True,createStorage,"@RequestMapping(value = STORAGE_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_STORAGES_POST) Storage createStorage(@RequestBody StorageCreateRequest storageCreateRequest)",createStorage,"@RequestMapping(value = STORAGE_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_STORAGES_POST) Storage createStorage(@RequestBody StorageCreateRequest storageCreateRequest)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e26080aadf43c649069e.json,,,,,,,,
record,c2t_e269857519d89b10006d,42949039,ok,True,doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain)",doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain) throws IOException, ServletException",7.930851,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_e269857519d89b10006d.json,,,,,,,,
