2026-03-01 20:53:47,597 | INFO | phase2.config | Loaded config from C:\Users\garre\Desktop\P2\New folder\phase2\configs\experiments\default.yaml
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:51,213 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_800e7df040e74918e924
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:51,351 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_832d507a3f9f8587fd4a
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:51,514 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_86c6f66fa7b28100e8a1
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:51,608 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_86ca75ecbe1168d5990b
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:51,708 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_876a425078fc35a119fc
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:51,873 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_88b378e26ab58a1b3619
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:51,956 | ERROR | phase2.pinning | Pin verification failed for repo_id=35515269 dataset_id=c2t_89605711b9e53c985f88
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:52,065 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_8c6d658fa0d17542c3ef
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:52,220 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_8e1d1eeb8bc24f4c305a
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:52,567 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_93b81da019898570c5fc
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:52,675 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_93d9546f643560adedc2
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:52,789 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_959b08584c2b9bed7266
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:52,934 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_9718297eeb27c5929ebc
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:53,075 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_97391118c8367c636062
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:53,201 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_981742622f99cd61b745
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:53,329 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_992d963caf6cf81f850b
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:53,477 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_9f08bcb65d519ec2d555
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:53,574 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_9fdfcc29c928656854a4
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:53,660 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_a01db5b22694c9a4125a
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:53,844 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_a1f971681e8574219b40
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
    commits = [line.strip() for line in output.splitlines() if line.strip()]
                                        ^^^^^^^^^^^^^^^^^
AttributeError: 'CompletedProcess' object has no attribute 'splitlines'
2026-03-06 20:15:53,950 | ERROR | phase2.pinning | Pin verification failed for repo_id=42949039 dataset_id=c2t_a3f146fec6530521fafa
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    for candidate_sha in _candidate_commits(repo_path, start_sha, search_window):
                         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 162, in _candidate_commits
